file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,6,5.79,6.49,10.73,3.1,9.32,0.97,0.96,0.9,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.0,10,8.65,9.4,11.88,2.86,8.42,0.93,0.92,0.89,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.06,4,30.54,31.14,33.06,1.03,3.03,0.17,0.11,0.13,30,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,6,7.39,7.58,9.05,3.55,11.05,0.95,0.94,0.92,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.11,9,6.71,7.17,8.95,3.66,11.17,0.96,0.95,0.93,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,5,7.46,7.95,8.9,3.67,11.24,0.95,0.93,0.92,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.03,9,9.1,9.87,10.02,3.38,9.98,0.92,0.9,0.92,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.08,5,7.06,7.58,8.69,3.86,11.51,0.96,0.94,0.93,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,7.74,8.18,8.44,3.95,11.84,0.95,0.93,0.93,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,9,6.41,6.96,9.42,3.44,10.61,0.96,0.94,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.0,10,8.65,9.4,11.88,2.86,8.42,0.93,0.92,0.89,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.06,10,8.53,8.99,10.55,3.23,9.48,0.93,0.92,0.91,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.19,10,6.09,6.83,11.23,2.97,8.91,0.97,0.95,0.89,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,9,7.47,7.99,8.39,4.04,11.92,0.95,0.94,0.94,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,9.06,9.38,10.52,3.23,9.51,0.93,0.92,0.9,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,8,7.74,8.22,9.02,3.7,11.08,0.94,0.93,0.93,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.18,6,7.78,8.01,7.04,4.58,14.21,0.94,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,7,12.67,13.43,12.67,2.68,7.89,0.86,0.84,0.86,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,6.16,7.16,10.59,3.15,9.44,0.97,0.95,0.9,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,5,7.46,7.95,8.9,3.67,11.24,0.95,0.93,0.92,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.46,7.69,7.75,4.37,12.9,0.95,0.94,0.95,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.06,10,8.59,9.25,10.64,3.2,9.4,0.93,0.91,0.91,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,8,8.38,8.73,12.38,2.75,8.08,0.94,0.92,0.88,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.06,3,31.46,32.12,32.82,1.04,3.05,0.1,0.05,0.16,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.18,6,7.78,8.01,7.04,4.58,14.21,0.94,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.46,7.69,7.75,4.37,12.9,0.95,0.94,0.95,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.69,6.78,8.96,3.73,11.16,0.96,0.95,0.93,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.06,7,8.85,10.32,9.69,3.48,10.32,0.93,0.89,0.92,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,6.16,7.16,10.59,3.15,9.44,0.97,0.95,0.9,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,8,8.38,8.73,12.38,2.75,8.08,0.94,0.92,0.88,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.13,8,27.04,31.21,32.3,1.07,3.1,0.37,0.15,0.15,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,9.72,10.78,9.27,3.67,10.78,0.92,0.9,0.92,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,9,8.13,8.97,5.51,6.02,18.15,0.94,0.92,0.97,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,9.85,10.31,8.88,3.83,11.27,0.92,0.9,0.93,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,6,9.35,10.55,11.25,3.01,8.89,0.92,0.89,0.91,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,9,8.13,8.97,5.51,6.02,18.15,0.94,0.92,0.97,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.18,6,7.78,8.01,7.04,4.58,14.21,0.94,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.4,7.98,9.39,3.56,10.65,0.95,0.94,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.58,8.38,7.78,4.35,12.85,0.95,0.93,0.95,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,9.85,10.31,8.88,3.83,11.27,0.92,0.9,0.93,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.11,8,8.23,8.65,10.36,3.22,9.65,0.94,0.92,0.91,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,10,7.41,9.56,11.07,3.06,9.04,0.95,0.91,0.91,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,6.16,7.16,10.59,3.15,9.44,0.97,0.95,0.9,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,8,8.38,8.73,12.38,2.75,8.08,0.94,0.92,0.88,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.13,8,27.04,31.21,32.3,1.07,3.1,0.37,0.15,0.15,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,7.25,8.28,11.34,2.96,8.82,0.95,0.93,0.88,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,9,8.13,8.97,5.51,6.02,18.15,0.94,0.92,0.97,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.58,8.38,7.78,4.35,12.85,0.95,0.93,0.95,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,9.85,10.31,8.88,3.83,11.27,0.92,0.9,0.93,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.4,7.98,9.39,3.56,10.65,0.95,0.94,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,8.86,9.51,8.99,3.73,11.12,0.93,0.91,0.93,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,10,7.41,9.56,11.07,3.06,9.04,0.95,0.91,0.91,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,10,7.61,8.5,9.3,3.65,10.76,0.95,0.93,0.93,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.0,1,33.27,33.65,34.99,0.97,2.86,0.01,-0.04,0.01,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,7,13.8,14.48,14.27,2.37,7.01,0.83,0.8,0.83,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.4,7.98,9.39,3.56,10.65,0.95,0.94,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,9,8.48,8.99,9.96,3.39,10.04,0.94,0.92,0.92,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,9.36,9.62,9.47,3.58,10.56,0.92,0.91,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,9,8.13,8.97,5.51,6.02,18.15,0.94,0.92,0.97,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.58,8.38,7.78,4.35,12.85,0.95,0.93,0.95,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,9.85,10.31,8.88,3.83,11.27,0.92,0.9,0.93,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,10,8.86,10.12,10.33,3.29,9.68,0.93,0.91,0.91,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,9,7.25,7.82,8.51,3.95,11.76,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.4,7.98,9.39,3.56,10.65,0.95,0.94,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,9,8.48,8.99,9.96,3.39,10.04,0.94,0.92,0.92,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,9.36,9.62,9.47,3.58,10.56,0.92,0.91,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,6,8.84,10.15,9.56,3.4,10.46,0.92,0.89,0.92,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,17.25,18.61,19.35,1.76,5.17,0.73,0.68,0.7,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,7,10.23,11.66,11.83,2.86,8.45,0.91,0.88,0.89,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,9,8.4,8.86,10.55,3.19,9.48,0.93,0.92,0.91,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.02,9,13.1,14.61,14.67,2.31,6.82,0.85,0.8,0.82,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,8,7.38,7.49,8.64,3.92,11.58,0.95,0.94,0.94,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.83,9.73,7.44,4.42,13.45,0.93,0.91,0.95,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,9,7.25,7.82,8.51,3.95,11.76,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.24,6.53,8.63,3.88,11.58,0.96,0.96,0.93,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,9.85,10.44,9.17,3.7,10.9,0.92,0.9,0.92,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,9.35,10.07,10.14,3.34,9.86,0.92,0.91,0.91,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,7.84,8.63,9.84,3.41,10.16,0.94,0.93,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.11,8,8.55,9.16,9.13,3.62,10.95,0.93,0.91,0.93,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,7.72,9.11,10.87,3.06,9.2,0.95,0.92,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,9,8.4,8.86,10.55,3.19,9.48,0.93,0.92,0.91,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,7,10.23,11.66,11.83,2.86,8.45,0.91,0.88,0.89,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.02,9,13.1,14.61,14.67,2.31,6.82,0.85,0.8,0.82,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,17.25,18.61,19.35,1.76,5.17,0.73,0.68,0.7,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,8,8.13,8.53,10.61,3.2,9.43,0.94,0.93,0.91,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,8.84,9.52,8.91,3.78,11.22,0.93,0.92,0.93,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,2,30.73,31.05,30.96,1.11,3.23,0.19,0.16,0.18,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,8,7.38,7.49,8.64,3.92,11.58,0.95,0.94,0.94,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,9,7.25,7.82,8.51,3.95,11.76,0.95,0.94,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.11,9,9.0,9.55,10.09,3.35,9.91,0.93,0.91,0.92,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,7,7.97,8.54,7.62,4.19,13.13,0.94,0.92,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,9,9.49,10.5,7.95,4.22,12.58,0.92,0.9,0.94,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,7.84,8.63,9.84,3.41,10.16,0.94,0.93,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,9.35,10.07,10.14,3.34,9.86,0.92,0.91,0.91,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,9,8.4,8.86,10.55,3.19,9.48,0.93,0.92,0.91,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,8,7.79,7.84,7.92,4.29,12.63,0.95,0.94,0.95,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,7,7.72,9.11,10.87,3.06,9.2,0.95,0.92,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,7,10.23,11.66,11.83,2.86,8.45,0.91,0.88,0.89,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,12.67,13.99,16.16,2.1,6.19,0.85,0.81,0.81,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.07,8,6.99,7.58,8.57,3.91,11.67,0.96,0.94,0.94,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,8,7.38,7.49,8.64,3.92,11.58,0.95,0.94,0.94,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,8,7.79,7.84,7.92,4.29,12.63,0.95,0.94,0.95,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,8.46,9.43,8.23,4.13,12.15,0.94,0.92,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,8.84,9.52,8.91,3.78,11.22,0.93,0.92,0.93,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.85,7.48,9.12,3.66,10.97,0.96,0.95,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.07,7,6.93,7.46,9.33,3.61,10.72,0.96,0.95,0.93,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,9,9.0,9.55,10.09,3.35,9.91,0.93,0.91,0.92,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,7.84,8.63,9.84,3.41,10.16,0.94,0.93,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.2,7,8.94,9.28,8.09,4.01,12.36,0.92,0.9,0.94,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,9,8.4,8.86,10.55,3.19,9.48,0.93,0.92,0.91,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,9,8.14,9.89,10.93,3.1,9.15,0.94,0.91,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,9,8.86,11.37,12.29,2.7,8.14,0.93,0.87,0.87,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,12.67,13.99,16.16,2.1,6.19,0.85,0.81,0.81,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,2,30.73,31.05,30.96,1.11,3.23,0.19,0.16,0.18,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.05,9,7.92,8.82,8.6,3.95,11.62,0.94,0.93,0.94,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.03,10,8.21,8.56,9.32,3.63,10.73,0.94,0.93,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,6,8.14,7.94,8.15,4.12,12.28,0.94,0.93,0.94,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,8.84,9.52,8.91,3.78,11.22,0.93,0.92,0.93,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.85,7.48,9.12,3.66,10.97,0.96,0.95,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,8,9.58,9.83,10.15,3.35,9.85,0.92,0.91,0.92,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.07,9,6.92,7.36,8.25,4.07,12.12,0.96,0.95,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,8.33,8.89,9.77,3.47,10.23,0.93,0.92,0.93,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,8.32,9.12,9.94,3.39,10.06,0.94,0.92,0.92,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,9,8.14,9.89,10.93,3.1,9.15,0.94,0.91,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,2,30.73,31.05,30.96,1.11,3.23,0.19,0.16,0.18,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,8,8.46,9.45,8.5,4.0,11.77,0.94,0.92,0.94,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,7.63,8.27,8.45,3.99,11.83,0.95,0.93,0.94,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.06,5,27.49,28.97,31.32,1.09,3.19,0.32,0.24,0.21,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,5,9.2,10.17,5.8,5.8,17.25,0.92,0.9,0.97,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,8.84,9.52,8.91,3.78,11.22,0.93,0.92,0.93,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.85,7.48,9.12,3.66,10.97,0.96,0.95,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,8.33,8.89,9.77,3.47,10.23,0.93,0.92,0.93,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,8,9.58,9.83,10.15,3.35,9.85,0.92,0.91,0.92,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,10,8.09,9.8,10.77,3.15,9.29,0.94,0.91,0.91,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,7.98,8.81,11.1,3.05,9.01,0.94,0.92,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.2,10,7.02,7.66,9.65,3.41,10.36,0.95,0.94,0.92,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,10,12.9,14.88,12.99,2.61,7.7,0.86,0.8,0.85,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,8,9.86,9.79,9.2,3.69,10.87,0.91,0.9,0.93,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.08,5,7.91,8.7,7.61,4.42,13.15,0.94,0.93,0.95,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,9,7.96,8.37,9.93,3.42,10.07,0.94,0.93,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,9,13.14,14.59,15.97,2.09,6.26,0.85,0.81,0.77,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,7,7.01,7.11,8.8,3.81,11.37,0.96,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,6.85,7.48,9.12,3.66,10.97,0.96,0.95,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,8.33,8.89,9.77,3.47,10.23,0.93,0.92,0.93,20,170
