file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.18,6,8.86,9.67,9.1,3.53,10.99,0.92,0.89,0.93,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.02,8,8.97,9.49,8.18,4.13,12.22,0.93,0.92,0.95,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.02,6,8.65,8.98,8.32,4.07,12.02,0.93,0.92,0.94,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.18,7,6.97,6.95,9.46,3.46,10.57,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.1,3,27.56,28.28,28.87,1.17,3.46,0.32,0.28,0.31,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.17,5,7.6,8.23,10.12,3.14,9.88,0.94,0.92,0.9,50,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + snv,0.12,5,8.07,8.05,8.32,3.95,12.02,0.94,0.93,0.93,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.02,4,31.24,32.83,33.35,1.02,3.0,0.13,0.02,0.09,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.01,2,32.31,32.43,33.82,1.0,2.96,0.07,0.06,0.05,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.16,7,7.34,7.78,8.73,3.75,11.45,0.95,0.94,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.12,6,6.21,6.7,9.41,3.56,10.63,0.97,0.96,0.92,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.18,8,5.65,5.93,10.01,3.25,9.99,0.97,0.96,0.91,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.16,8,7.31,7.96,9.84,3.34,10.16,0.95,0.94,0.91,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.1,3,27.56,28.28,28.87,1.17,3.46,0.32,0.28,0.31,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.02,4,31.24,32.83,33.35,1.02,3.0,0.13,0.02,0.09,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.01,2,32.31,32.43,33.82,1.0,2.96,0.07,0.06,0.05,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.13,9,9.24,9.85,8.71,3.88,11.48,0.92,0.91,0.94,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.12,6,5.87,6.35,10.62,3.15,9.42,0.97,0.96,0.9,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1,0.02,9,7.47,7.99,8.39,4.04,11.92,0.95,0.94,0.94,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.15,1,32.59,33.22,34.57,0.98,2.89,0.04,-0.02,0.01,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + snv,0.18,7,12.12,12.62,13.55,2.5,7.38,0.87,0.85,0.85,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,8.45,9.0,8.04,4.22,12.44,0.94,0.92,0.95,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2,0.2,6,8.57,10.06,10.76,3.02,9.29,0.93,0.9,0.9,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,7.95,8.23,9.02,3.76,11.09,0.94,0.93,0.93,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.18,7,6.97,6.95,9.46,3.46,10.57,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2,0.12,6,6.74,7.5,9.45,3.53,10.58,0.96,0.95,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.2,5,8.44,9.27,9.73,3.3,10.28,0.93,0.91,0.91,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.1,4,29.73,30.44,30.73,1.11,3.25,0.22,0.17,0.21,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + msc,0.09,1,30.58,30.93,32.19,1.04,3.11,0.15,0.12,0.13,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.02,4,31.24,32.83,33.35,1.02,3.0,0.13,0.02,0.09,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.19,5,6.39,6.89,10.42,3.11,9.6,0.96,0.94,0.9,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.15,1,32.59,33.22,34.57,0.98,2.89,0.04,-0.02,0.01,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.14,5,14.41,15.1,15.27,2.24,6.55,0.82,0.79,0.8,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,7.52,7.75,8.63,3.84,11.59,0.95,0.93,0.94,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.06,1,32.64,33.31,35.18,0.96,2.84,0.02,-0.02,0.01,0,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2,0.2,6,8.41,9.82,10.61,3.14,9.42,0.93,0.9,0.9,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.12,5,6.9,7.36,9.38,3.52,10.66,0.96,0.95,0.92,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.14,6,13.61,14.36,15.41,2.23,6.49,0.84,0.82,0.8,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.2,3,30.22,31.94,35.58,0.96,2.81,0.19,0.08,-0.01,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + msc,0.09,2,31.94,33.24,32.35,1.04,3.09,0.1,0.02,0.06,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.1,2,31.9,32.16,33.3,1.0,3.0,0.06,0.03,0.06,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.15,2,31.68,32.45,36.32,0.94,2.75,0.1,0.03,-0.03,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + msc,0.09,1,33.35,33.77,34.7,0.98,2.88,0.01,-0.03,0.02,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.07,5,11.74,12.94,11.96,2.9,8.36,0.88,0.86,0.89,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,8,9.4,9.51,7.9,4.24,12.66,0.92,0.89,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.17,5,9.73,10.28,7.5,4.24,13.33,0.9,0.88,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.17,5,9.73,10.28,7.5,4.24,13.33,0.9,0.88,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,8,9.4,9.51,7.9,4.24,12.66,0.92,0.89,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,7.69,8.03,8.43,3.92,11.86,0.94,0.93,0.94,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.07,5,12.3,13.29,11.3,3.06,8.85,0.87,0.85,0.9,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + msc,0.14,4,26.14,28.56,28.17,1.2,3.55,0.4,0.28,0.31,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + msc,0.09,2,31.52,31.72,34.08,0.99,2.93,0.11,0.09,-0.01,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.05,1,32.9,33.5,34.94,0.96,2.86,0.02,-0.02,-0.03,0,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.12,3,30.46,31.31,33.68,1.02,2.97,0.2,0.14,0.05,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.15,1,35.25,35.52,36.13,0.99,2.77,0.01,-0.03,0.02,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,8,9.4,9.51,7.9,4.24,12.66,0.92,0.89,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,7.69,8.03,8.43,3.92,11.86,0.94,0.93,0.94,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.07,5,12.3,13.29,11.3,3.06,8.85,0.87,0.85,0.9,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + msc,0.14,4,26.14,28.56,28.17,1.2,3.55,0.4,0.28,0.31,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.12,3,30.46,31.31,33.68,1.02,2.97,0.2,0.14,0.05,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,snv,0.17,7,10.25,10.98,7.69,4.22,13.0,0.9,0.88,0.94,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + snv,0.16,9,17.49,20.11,20.21,1.68,4.95,0.73,0.64,0.66,0,110
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.05,1,32.9,33.5,34.94,0.96,2.86,0.02,-0.02,-0.03,0,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.18,10,7.42,8.33,8.85,3.78,11.29,0.95,0.93,0.93,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,6,8.36,8.39,6.03,5.55,16.59,0.93,0.92,0.97,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.03,1,32.96,34.02,36.17,0.94,2.76,0.02,-0.06,-0.04,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.13,4,8.46,8.64,6.98,4.72,14.33,0.93,0.92,0.96,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.12,9,9.24,9.3,10.14,3.35,9.86,0.93,0.92,0.91,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.03,5,8.56,9.21,7.54,4.49,13.27,0.93,0.91,0.96,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.13,5,7.53,8.06,11.28,2.97,8.87,0.95,0.94,0.89,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,7,8.54,8.85,5.56,6.04,17.98,0.93,0.91,0.97,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.18,5,9.52,10.18,8.21,3.86,12.19,0.9,0.88,0.94,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.12,9,9.24,9.3,10.14,3.35,9.86,0.93,0.92,0.91,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.03,1,32.79,33.61,35.73,0.95,2.8,0.02,-0.04,0.01,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.08,7,8.18,8.38,7.93,4.19,12.61,0.94,0.92,0.94,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,9,8.49,8.93,9.41,3.61,10.62,0.93,0.92,0.93,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.03,1,32.96,34.02,36.17,0.94,2.76,0.02,-0.06,-0.04,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.17,2,32.7,33.56,32.42,1.06,3.08,0.09,0.03,0.12,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,8,9.4,9.51,7.9,4.24,12.66,0.92,0.89,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.08,7,8.18,8.38,7.93,4.19,12.61,0.94,0.92,0.94,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,9,8.49,8.93,9.41,3.61,10.62,0.93,0.92,0.93,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.12,9,9.24,9.3,10.14,3.35,9.86,0.93,0.92,0.91,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.13,5,7.53,8.06,11.28,2.97,8.87,0.95,0.94,0.89,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.16,7,6.56,7.06,8.82,3.7,11.33,0.96,0.95,0.93,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.13,10,8.16,9.5,10.17,3.32,9.83,0.94,0.92,0.91,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.14,9,8.13,8.99,7.52,4.42,13.3,0.94,0.92,0.95,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.11,1,33.06,34.33,35.57,0.96,2.81,0.03,-0.05,-0.03,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.03,1,32.92,33.34,35.34,0.96,2.83,0.02,-0.02,0.0,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.06,8,9.4,9.51,7.9,4.24,12.66,0.92,0.89,0.95,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.14,9,8.13,8.99,7.52,4.42,13.3,0.94,0.92,0.95,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.08,7,9.11,9.54,8.57,3.84,11.67,0.92,0.91,0.94,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,7,7.04,7.3,9.3,3.64,10.76,0.95,0.95,0.93,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.12,9,6.98,7.54,10.1,3.34,9.9,0.96,0.95,0.91,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.16,8,8.01,8.71,10.05,3.25,9.95,0.94,0.92,0.91,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.13,10,8.16,9.5,10.17,3.32,9.83,0.94,0.92,0.91,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.13,5,7.53,8.06,11.28,2.97,8.87,0.95,0.94,0.89,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.17,2,32.7,33.56,32.42,1.06,3.08,0.09,0.03,0.12,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + snv,0.2,8,13.47,14.55,16.2,2.11,6.17,0.84,0.81,0.78,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + snv,0.02,7,7.35,8.37,9.59,3.53,10.42,0.95,0.93,0.92,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.05,7,13.5,14.11,15.26,2.21,6.55,0.83,0.81,0.81,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.03,1,32.92,33.34,35.34,0.96,2.83,0.02,-0.02,0.0,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.18,10,6.07,6.88,9.03,3.7,11.07,0.97,0.95,0.93,20,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.14,9,7.19,8.08,9.87,3.36,10.13,0.95,0.93,0.91,50,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.06,7,8.92,8.98,8.66,3.87,11.55,0.93,0.91,0.94,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,7,7.04,7.3,9.3,3.64,10.76,0.95,0.95,0.93,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.08,7,9.11,9.54,8.57,3.84,11.67,0.92,0.91,0.94,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.05,4,14.88,15.45,15.04,2.28,6.65,0.81,0.79,0.82,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.12,9,6.98,7.54,10.1,3.34,9.9,0.96,0.95,0.91,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.16,8,8.01,8.71,10.05,3.25,9.95,0.94,0.92,0.91,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + snv,0.12,8,14.11,15.3,14.34,2.33,6.97,0.82,0.79,0.82,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.13,10,7.62,8.22,10.17,3.31,9.83,0.95,0.94,0.91,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.2,7,12.94,13.79,16.25,2.06,6.15,0.85,0.82,0.77,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.13,6,12.03,12.71,12.69,2.77,7.88,0.88,0.86,0.87,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.0,1,33.06,33.94,35.7,0.95,2.8,0.02,-0.06,-0.03,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.04,5,9.18,10.28,10.1,3.35,9.9,0.92,0.89,0.92,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.03,1,32.64,33.06,35.43,0.96,2.82,0.03,-0.01,0.01,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.08,7,9.42,9.98,7.95,4.21,12.57,0.92,0.9,0.94,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.06,9,8.44,9.36,8.9,3.72,11.23,0.93,0.91,0.93,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,7,7.04,7.3,9.3,3.64,10.76,0.95,0.95,0.93,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.04,5,9.18,10.28,10.1,3.35,9.9,0.92,0.89,0.92,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.14,9,7.19,8.08,9.87,3.36,10.13,0.95,0.93,0.91,50,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.08,1,32.6,32.98,34.22,1.0,2.92,0.07,0.03,0.05,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.13,9,9.2,9.79,11.29,2.99,8.86,0.93,0.9,0.89,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.13,7,14.79,15.94,18.77,1.82,5.33,0.81,0.77,0.7,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + snv,0.12,8,14.11,15.3,14.34,2.33,6.97,0.82,0.79,0.82,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.2,7,12.94,13.79,16.25,2.06,6.15,0.85,0.82,0.77,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d2,0.13,7,7.69,9.22,10.4,3.18,9.61,0.95,0.92,0.9,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,7,9.24,10.63,10.32,3.29,9.69,0.92,0.89,0.92,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,10,7.29,8.95,9.16,3.71,10.92,0.95,0.92,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + snv,0.08,5,8.18,8.89,10.98,3.08,9.11,0.94,0.91,0.9,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.03,5,8.72,9.41,8.57,3.96,11.67,0.93,0.91,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.06,9,8.44,9.36,8.9,3.72,11.23,0.93,0.91,0.93,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.03,7,7.04,7.3,9.3,3.64,10.76,0.95,0.95,0.93,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.04,5,9.37,10.42,10.35,3.27,9.66,0.92,0.89,0.92,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,9,8.92,10.45,9.31,3.64,10.74,0.93,0.89,0.93,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d2,0.14,7,7.81,9.15,11.15,2.97,8.97,0.94,0.92,0.89,50,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.13,7,7.67,8.33,10.11,3.25,9.89,0.94,0.93,0.91,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.13,9,9.2,9.79,11.29,2.99,8.86,0.93,0.9,0.89,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.2,9,11.97,12.92,14.9,2.23,6.71,0.87,0.84,0.8,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + snv,0.12,7,12.92,13.91,15.2,2.21,6.58,0.85,0.83,0.79,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.18,9,7.47,8.14,8.26,4.02,12.1,0.95,0.93,0.94,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.08,9,10.03,11.08,8.47,4.02,11.8,0.91,0.89,0.94,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,5,7.74,8.39,8.15,3.94,12.27,0.94,0.92,0.94,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.03,9,7.94,8.2,8.85,3.82,11.3,0.94,0.93,0.94,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.08,9,10.03,11.08,8.47,4.02,11.8,0.91,0.89,0.94,80,200
